latitude,longitude,species,H5N1,H5N2,H7N2,H7N8,timestamp,provenance
47.055413999999999,6.085634000000000,Goose,1.0,0.0,0.0,0.0,17.01.7388,Livestock
47.502792999999997,7.731975000000000,Barn Swallow,0.0,1.0,0.0,0.0,13.03.6607,Wild
47.37157400000000,8.21137700000000,European Robin,0.0,0.0,0.0,1.0,14.08.6154,Wild
45.83942600000000,10.056706999999999,European Robin,0.0,1.0,0.0,0.0,10.03.6676,Wild
45.890205999999999,8.951120000000000,Eurasian Magpie,0.0,1.0,0.0,0.0,29.08.6422,Wild
47.50893300000000,8.743522000000000,Goose,0.0,1.0,0.0,0.0,17.12.6733,Livestock
46.78090400000000,9.939012000000000,Turkey,0.0,0.0,0.0,1.0,01.11.6444,Livestock
45.821174999999997,6.439526000000000,Duck,1.0,0.0,0.0,0.0,02.11.6303,Livestock
46.516829000000001,10.420399000000000,Duck,0.0,0.0,0.0,1.0,10.10.6124,Livestock
47.263993999999997,7.707634000000000,European Robin,0.0,0.0,,,07.02.7075,Wild
46.25786300000000,9.351020999999999,Eurasian Blue Tit,0.0,1.0,0.0,0.0,07.03.7329,Wild
47.081657999999997,6.199330000000000,Great Tit,0.0,0.0,0.0,,10.03.6863,Wild
46.22394500000000,7.837990000000000,Blackbird,0.0,1.0,0.0,0.0,26.09.7378,Wild
46.109025000000003,6.081408000000000,Eurasian Blue Tit,0.0,1.0,0.0,0.0,26.09.6207,Wild
47.1061970000000,6.34745500000000,Common Chaffinch,0.0,0.0,0.0,1.0,16.05.6091,Wild
45.92760900000000,8.352306000000000,Chicken,,,0.0,,27.04.7411,Livestock
45.980103000000000,7.272789000000000,Chicken,1.0,0.0,0.0,0.0,22.02.7297,Livestock
46.77208200000000,7.42794100000000,Eurasian Blue Tit,0.0,0.0,,0.0,25.10.7258,Wild
46.34667600000000,9.45041500000000,Common Chaffinch,0.0,0.0,0.0,1.0,18.02.7340,Wild
45.98112300000000,8.875047000000000,Barn Swallow,,0.0,0.0,0.0,20.01.6571,Wild
46.12905800000000,8.192555000000000,Goose,0.0,0.0,1.0,0.0,30.04.7250,Livestock
47.56675700000000,6.365337000000000,Duck,0.0,1.0,0.0,0.0,28.04.6991,Livestock
46.10761100000000,7.091522000000000,Duck,1.0,0.0,0.0,0.0,29.01.6226,Livestock
45.84531700000000,7.432640000000000,Blackbird,1.0,0.0,0.0,0.0,01.04.6504,Wild
47.440733999999999,9.462991000000001,Goose,0.0,0.0,0.0,1.0,24.11.6764,Livestock
47.20870600000000,8.66941900000000,Eurasian Blue Tit,1.0,0.0,0.0,0.0,08.03.7096,Wild
47.09498000000000,9.950255000000000,Turkey,0.0,0.0,1.0,0.0,10.12.6120,Livestock
47.16501000000000,7.994886000000000,Duck,0.0,0.0,0.0,1.0,02.09.6612,Livestock
46.899006000000000,7.977556000000000,Great Tit,0.0,0.0,1.0,0.0,18.06.6840,Wild
46.819268000000001,6.9055070000000001,House Sparrow,1.0,0.0,0.0,0.0,15.12.6592,Wild
45.83191500000000,6.286635000000000,Turkey,,0.0,0.0,,28.02.6060,Livestock
47.528224000000002,7.222061000000000,Turkey,0.0,0.0,0.0,1.0,10.06.7021,Livestock
46.75939600000000,6.417435000000000,Chicken,0.0,0.0,0.0,0.0,02.09.6425,Livestock
46.051056000000003,6.05363600000000,Common Chaffinch,,0.0,0.0,,23.04.7034,Wild
46.94433900000000,10.415093000000001,Turkey,0.0,0.0,0.0,1.0,05.01.6818,Livestock
47.39185700000000,8.782894000000001,Great Tit,0.0,1.0,0.0,0.0,30.08.6868,Wild
46.55899500000000,8.313079999999999,Eurasian Magpie,0.0,1.0,0.0,0.0,21.10.7114,Wild
46.64402500000000,9.840350000000001,European Robin,0.0,0.0,1.0,0.0,25.02.7205,Wild
46.40735900000000,7.005632000000000,Blackbird,0.0,1.0,0.0,0.0,16.02.6005,Wild
46.27119700000000,7.981421000000000,Eurasian Magpie,0.0,,,0.0,14.12.6146,Wild
47.017963000000002,10.202292999999999,Duck,1.0,0.0,0.0,0.0,01.05.7368,Livestock
47.24329400000000,7.335079000000000,Duck,,0.0,,,25.10.7258,Livestock
47.25831100000000,6.73866300000000,Chicken,0.0,1.0,0.0,0.0,31.08.7196,Livestock
46.19921700000000,10.403129000000000,Duck,0.0,1.0,0.0,0.0,01.10.6469,Livestock
46.79688400000000,6.219626000000000,Eurasian Blue Tit,0.0,0.0,0.0,1.0,07.11.6611,Wild
46.52931200000000,9.55844300000000,Goose,,0.0,0.0,0.0,07.07.6596,Livestock
47.52797700000000,9.274677000000001,European Robin,,,0.0,,02.10.7007,Wild
47.088099999999997,9.724970000000001,House Sparrow,1.0,0.0,0.0,0.0,05.03.7421,Wild
46.39688100000000,8.737724000000000,Turkey,0.0,1.0,0.0,0.0,19.06.6325,Livestock
47.11665000000000,7.9845920000000001,Turkey,,,0.0,,05.04.7209,Livestock
45.96694200000000,9.342733000000001,European Robin,0.0,0.0,,,09.12.7196,Wild
47.753193000000003,9.592663000000000,Eurasian Blue Tit,0.0,1.0,0.0,0.0,22.03.6380,Wild
46.7420090000000,9.990084000000000,Great Tit,0.0,1.0,0.0,0.0,10.12.6658,Wild
46.247498000000000,8.505998999999999,Turkey,0.0,0.0,0.0,1.0,09.03.7424,Livestock
46.763973999999997,9.151453000000000,Common Chaffinch,,,,0.0,26.04.6755,Wild
46.45820000000000,10.190199000000000,Chicken,0.0,1.0,0.0,0.0,01.12.6324,Livestock
47.77800000000000,6.743787000000000,Eurasian Blue Tit,0.0,0.0,1.0,0.0,06.09.7294,Wild
46.922514999999997,6.73044700000000,Chicken,1.0,0.0,0.0,0.0,12.09.6385,Livestock
47.13654100000000,7.273342000000000,Duck,0.0,0.0,0.0,1.0,29.10.6418,Livestock
46.28266600000000,8.815016000000000,Chicken,,0.0,0.0,,20.12.6595,Livestock
46.81653300000000,6.496281000000000,Turkey,0.0,,0.0,0.0,30.10.6864,Livestock
46.5644390000000,9.511946999999999,Chicken,0.0,1.0,0.0,0.0,10.07.6363,Livestock
45.89305200000000,7.133300000000000,Goose,1.0,0.0,0.0,0.0,11.10.6967,Livestock
47.614654000000002,6.024901000000000,Eurasian Magpie,0.0,1.0,0.0,0.0,09.09.6336,Wild
46.0161460000000,9.325882999999999,Common Chaffinch,0.0,0.0,1.0,0.0,12.02.6540,Wild
47.64963600000000,7.686766000000000,Goose,0.0,0.0,1.0,0.0,17.12.6031,Livestock
46.94187700000000,7.742074000000000,Turkey,0.0,0.0,0.0,1.0,07.01.7241,Livestock
46.5294110000000,6.098477000000000,House Sparrow,0.0,0.0,1.0,0.0,14.03.6374,Wild
47.24761800000000,7.317245000000000,Goose,1.0,0.0,0.0,0.0,09.08.6853,Livestock
46.05009800000000,7.287407000000000,Common Chaffinch,,0.0,0.0,0.0,07.04.6064,Wild
46.58238600000000,6.385792000000000,House Sparrow,1.0,0.0,0.0,0.0,05.10.7361,Wild
46.596896999999998,10.303863000000000,Eurasian Magpie,0.0,0.0,0.0,1.0,24.07.6093,Wild
47.33253900000000,6.334286000000000,Turkey,0.0,1.0,0.0,0.0,16.10.7275,Livestock
47.29865700000000,7.87638600000000,Blackbird,,0.0,,0.0,22.01.6712,Wild
46.09186700000000,6.487110000000000,Barn Swallow,0.0,0.0,0.0,1.0,26.01.6692,Wild
47.37881700000000,10.48905100000000,Great Tit,,,0.0,0.0,12.11.6381,Wild
47.742395000000002,6.401770000000000,Chicken,,0.0,,,04.12.6373,Livestock
46.505319999999998,6.209652000000000,Turkey,0.0,1.0,0.0,0.0,18.08.6367,Livestock
47.020719999999997,8.472868000000000,Chicken,0.0,0.0,1.0,0.0,25.01.6738,Livestock
47.4921460000000,6.065743000000000,Eurasian Blue Tit,1.0,0.0,0.0,0.0,28.07.7336,Wild
46.71207600000000,8.134035000000001,Duck,1.0,0.0,0.0,0.0,18.09.7185,Livestock
46.8222820000000,10.180381000000001,Duck,0.0,1.0,0.0,0.0,20.05.6655,Livestock
46.93073100000000,7.427228000000000,Goose,,,0.0,,16.01.6217,Livestock
46.28280900000000,9.57469400000000,Goose,0.0,1.0,0.0,0.0,21.01.6220,Livestock
45.843752000000002,8.586812000000000,Chicken,0.0,0.0,1.0,0.0,03.10.6938,Livestock
46.23292000000000,9.029678000000001,European Robin,0.0,0.0,0.0,,19.12.7297,Wild
47.39148200000000,6.7124350000000002,Eurasian Magpie,1.0,0.0,0.0,0.0,14.11.6663,Wild
46.77415900000000,8.181901999999999,Barn Swallow,1.0,0.0,0.0,0.0,26.08.6747,Wild
46.635317000000001,8.614941999999999,Chicken,0.0,1.0,0.0,0.0,30.07.7244,Livestock
46.18590200000000,6.598158000000000,Blackbird,0.0,1.0,0.0,0.0,13.09.6854,Wild
46.431441999999997,7.347074000000000,House Sparrow,0.0,0.0,1.0,0.0,13.03.7076,Wild
47.73935800000000,9.137287000000001,European Robin,1.0,0.0,0.0,0.0,25.02.7392,Wild
46.66490000000000,7.2160380000000002,Chicken,,0.0,0.0,,17.10.6550,Livestock
46.79372900000000,10.356887000000000,European Robin,0.0,0.0,1.0,0.0,25.04.6896,Wild
46.70914600000000,6.361404000000000,Eurasian Magpie,1.0,0.0,0.0,0.0,04.03.7303,Wild
46.237354000000003,8.948599000000000,Goose,1.0,0.0,0.0,0.0,26.08.7380,Livestock
47.52739100000000,8.959553000000000,Eurasian Blue Tit,0.0,0.0,0.0,1.0,04.02.6137,Wild
46.2263290000000,10.479651000000000,Great Tit,,,0.0,,30.09.7404,Wild
47.101424999999999,10.447336999999999,Blackbird,0.0,1.0,0.0,0.0,27.05.6379,Wild
47.26916600000000,10.112004000000001,Duck,1.0,0.0,0.0,0.0,30.11.7423,Livestock
47.28966400000000,10.484999000000000,European Robin,0.0,1.0,0.0,0.0,23.09.5971,Wild
47.79843000000000,8.884452000000000,Eurasian Magpie,0.0,0.0,0.0,1.0,02.08.6076,Wild
45.96842500000000,6.622028000000000,Common Chaffinch,,0.0,0.0,0.0,12.11.7106,Wild
45.82982900000000,7.212842000000000,House Sparrow,0.0,0.0,0.0,,04.11.6867,Wild
46.353014000000002,8.391539000000000,Blackbird,1.0,0.0,0.0,0.0,22.05.7429,Wild
46.485137000000002,7.150379000000000,Chicken,0.0,1.0,0.0,0.0,17.11.7040,Livestock
46.607433000000000,6.491610000000000,Barn Swallow,0.0,1.0,0.0,0.0,04.07.6055,Wild
47.67990500000000,9.765254000000001,Turkey,0.0,0.0,1.0,0.0,23.07.5998,Livestock
47.675573000000000,10.015234000000000,Goose,0.0,0.0,1.0,0.0,29.07.6634,Livestock
45.8772160000000,8.643179000000000,Eurasian Blue Tit,,0.0,,,25.01.7112,Wild
46.533760999999998,8.364490999999999,European Robin,1.0,0.0,0.0,0.0,30.10.7238,Wild
46.260430999999997,7.359329000000000,Goose,0.0,0.0,0.0,,08.09.6008,Livestock
46.41951500000000,10.011244000000000,Duck,0.0,1.0,0.0,0.0,02.09.6307,Livestock
47.632058999999998,9.309630000000000,Barn Swallow,0.0,1.0,0.0,0.0,10.07.6504,Wild
46.11497200000000,8.201400000000000,Turkey,0.0,0.0,0.0,1.0,22.11.6154,Livestock
46.85206500000000,8.029424000000001,Chicken,0.0,1.0,0.0,0.0,25.02.7415,Livestock
47.24436500000000,6.8864570000000001,Common Chaffinch,0.0,1.0,0.0,0.0,19.08.5970,Wild
45.955120999999998,9.650696000000000,Chicken,0.0,0.0,0.0,1.0,30.09.6374,Livestock
47.01322600000000,7.537043000000000,Turkey,0.0,0.0,1.0,0.0,29.08.6609,Livestock
47.72552300000000,7.675847000000000,Great Tit,1.0,0.0,0.0,0.0,26.04.7106,Wild
47.14730500000000,7.512150000000000,Duck,1.0,0.0,0.0,0.0,25.02.7205,Livestock
46.78566100000000,7.689212000000000,House Sparrow,0.0,0.0,0.0,1.0,09.01.6470,Wild
46.14500500000000,9.553686000000001,Common Chaffinch,0.0,0.0,1.0,0.0,20.11.6059,Wild
46.66683600000000,10.005089999999999,Barn Swallow,0.0,0.0,1.0,0.0,22.04.7385,Wild
46.96990500000000,6.994611000000000,Eurasian Magpie,1.0,0.0,0.0,0.0,08.01.6211,Wild
47.093620999999999,7.240285000000000,Goose,0.0,1.0,0.0,0.0,29.05.6287,Livestock
47.721777000000003,8.237672000000000,Eurasian Blue Tit,0.0,,0.0,0.0,09.09.7038,Wild
47.1221810000000,6.328820000000000,Blackbird,0.0,0.0,0.0,1.0,11.12.6261,Wild
46.69795200000000,8.214874000000000,Goose,,0.0,,0.0,05.06.7369,Livestock
46.460531000000003,7.049389000000000,Common Chaffinch,0.0,,,0.0,12.11.6545,Wild
47.38445800000000,6.0267540000000004,Barn Swallow,0.0,,,,21.03.7128,Wild
46.50447400000000,8.02183900000000,Barn Swallow,1.0,0.0,0.0,0.0,09.02.6655,Wild
46.34031800000000,9.005754000000000,Turkey,0.0,0.0,,0.0,07.12.6609,Livestock
46.393759000000003,8.712598000000000,Common Chaffinch,0.0,1.0,0.0,0.0,01.01.6277,Wild
46.9053980000000,9.520885000000000,House Sparrow,0.0,1.0,0.0,0.0,24.07.6116,Wild
46.52005900000000,7.074947000000000,Duck,0.0,0.0,1.0,0.0,03.01.6887,Livestock
46.83531200000000,7.485218000000000,Chicken,0.0,0.0,0.0,1.0,03.10.6938,Livestock
45.99198300000000,9.388589000000000,Common Chaffinch,0.0,1.0,0.0,0.0,01.11.6093,Wild
46.579515000000001,9.17884200000000,House Sparrow,0.0,0.0,0.0,1.0,08.06.7254,Wild
46.953299999999999,7.949953000000000,Blackbird,0.0,0.0,1.0,0.0,16.08.7302,Wild
47.52704900000000,10.23557600000000,European Robin,1.0,0.0,0.0,0.0,13.08.7417,Wild
47.36846800000000,9.794757000000001,Chicken,0.0,,,,29.11.7072,Livestock
47.206504000000002,7.909259000000000,Blackbird,,0.0,0.0,,30.10.6559,Wild
46.754075000000000,10.03036800000000,Goose,0.0,,0.0,,16.07.6274,Livestock
47.54378500000000,10.434595000000000,Eurasian Magpie,0.0,0.0,0.0,1.0,16.04.6303,Wild
47.297623999999999,8.63787300000000,Eurasian Blue Tit,,,,0.0,06.08.7014,Wild
47.27267700000000,9.876977000000000,Barn Swallow,0.0,0.0,0.0,1.0,03.03.6624,Wild
47.22980800000000,9.681305999999999,Eurasian Magpie,0.0,1.0,0.0,0.0,25.01.7394,Wild
46.43159000000000,6.866280000000000,House Sparrow,0.0,1.0,0.0,0.0,07.05.6810,Wild
45.85473800000000,8.106487000000000,House Sparrow,1.0,0.0,0.0,0.0,28.12.6647,Wild
46.17196500000000,7.791392000000000,Great Tit,0.0,0.0,1.0,0.0,25.09.6020,Wild
46.37876800000000,7.637739000000000,Goose,0.0,0.0,1.0,0.0,07.06.7136,Livestock
47.113988999999997,8.495450000000000,Chicken,1.0,0.0,0.0,0.0,25.08.6255,Livestock
46.67198700000000,9.20008300000000,Turkey,,,,,24.07.6280,Livestock
47.72329400000000,6.074221000000000,Goose,0.0,1.0,0.0,0.0,30.10.6208,Livestock
46.592869999999998,6.264362000000000,Duck,0.0,1.0,0.0,0.0,18.07.7048,Livestock
47.72950800000000,8.666138999999999,Blackbird,0.0,0.0,0.0,,01.09.6658,Wild
47.68495400000000,6.429246000000000,Blackbird,0.0,0.0,1.0,0.0,29.05.6287,Wild
46.96572500000000,10.184505000000000,Goose,0.0,0.0,1.0,0.0,02.11.6631,Livestock
47.76165500000000,7.773542000000000,European Robin,0.0,1.0,0.0,0.0,07.10.7151,Wild
46.714759000000001,6.179393000000000,House Sparrow,0.0,0.0,1.0,0.0,10.12.6143,Wild
46.158943999999998,6.385821000000000,Common Chaffinch,0.0,0.0,0.0,1.0,27.02.6598,Wild
46.18655700000000,8.443258999999999,Chicken,,,,,22.08.5996,Livestock
46.70459300000000,6.4973520000000002,Goose,,,0.0,0.0,11.04.6300,Livestock
46.18825200000000,9.46416400000000,Chicken,0.0,0.0,,,12.06.6250,Livestock
46.36042600000000,6.54660200000000,Great Tit,0.0,0.0,1.0,0.0,10.02.6960,Wild
45.852034000000003,8.877095000000001,Blackbird,0.0,,0.0,,18.04.6493,Wild
47.67382600000000,8.187167000000001,House Sparrow,1.0,0.0,0.0,0.0,17.11.6525,Wild
47.6219870000000,7.434707000000000,Turkey,0.0,1.0,0.0,0.0,06.09.6592,Livestock
46.47992600000000,7.747413000000000,Eurasian Magpie,1.0,0.0,0.0,0.0,08.01.6375,Wild
46.92773800000000,8.93228500000000,Goose,0.0,0.0,,0.0,15.11.7155,Livestock
47.29955800000000,8.6624060000000,Blackbird,0.0,0.0,,0.0,30.10.6746,Wild
47.41792400000000,9.839926999999999,Chicken,0.0,0.0,0.0,1.0,24.01.6925,Livestock
47.553873000000003,10.006432999999999,European Robin,0.0,,,0.0,26.10.6369,Wild
47.155673999999998,9.549920999999999,Goose,0.0,1.0,0.0,0.0,30.12.6532,Livestock
46.05140200000000,10.219616000000000,Goose,0.0,0.0,1.0,0.0,28.10.7284,Livestock
46.7580650000000,7.795880000000000,Goose,0.0,0.0,1.0,0.0,18.12.6477,Livestock
47.271386000000000,9.40618900000000,European Robin,0.0,0.0,1.0,0.0,31.12.6837,Wild
47.13672200000000,7.283739000000000,Duck,0.0,0.0,1.0,0.0,04.12.7216,Livestock
47.43214200000000,10.47954700000000,Duck,,,0.0,0.0,04.02.6488,Livestock
47.27875400000000,9.716117000000001,Common Chaffinch,,,0.0,0.0,21.11.7417,Wild
45.999344999999998,6.214389000000000,Eurasian Blue Tit,0.0,0.0,1.0,0.0,21.08.6603,Wild
47.37136500000000,7.794138000000000,Great Tit,0.0,1.0,0.0,0.0,12.12.6192,Wild
47.28323300000000,7.591199000000000,House Sparrow,0.0,0.0,0.0,,30.04.6548,Wild
47.0250110000000,10.230433000000000,Chicken,0.0,0.0,0.0,1.0,18.03.6915,Livestock
47.31880600000000,7.8761669999999997,Common Chaffinch,0.0,0.0,1.0,0.0,21.11.7417,Wild
46.61764000000000,7.483444000000000,Goose,0.0,0.0,0.0,1.0,16.02.6215,Livestock
46.481031000000002,6.15045300000000,Turkey,0.0,0.0,0.0,1.0,27.08.7193,Livestock
47.741284000000000,9.430213000000000,Goose,1.0,0.0,0.0,0.0,04.10.6190,Livestock
47.18489600000000,9.020123000000000,Turkey,,0.0,0.0,0.0,18.02.7340,Livestock
46.16743900000000,9.815521000000000,Common Chaffinch,0.0,0.0,0.0,0.0,01.01.7002,Wild
45.849024999999997,10.417055000000000,Eurasian Blue Tit,1.0,0.0,0.0,0.0,16.04.6070,Wild
46.60619800000000,8.184089999999999,Chicken,0.0,,,,04.07.6242,Livestock
47.101894000000001,8.621486000000001,Barn Swallow,0.0,1.0,0.0,0.0,11.09.7274,Wild
46.47569500000000,6.087164000000000,Goose,1.0,0.0,0.0,0.0,30.08.7101,Livestock
46.143650999999998,9.298850000000000,Turkey,,,,,20.10.6412,Livestock
47.34195900000000,6.059886000000000,Duck,0.0,0.0,0.0,1.0,13.03.6233,Livestock
46.6260420000000,6.40008100000000,House Sparrow,1.0,0.0,0.0,0.0,04.02.6839,Wild
47.05169600000000,8.432402000000000,Goose,0.0,0.0,,0.0,13.07.6904,Livestock
46.90397000000000,8.777720000000000,Barn Swallow,,0.0,0.0,,12.06.7139,Wild
47.019530000000003,6.97140900000000,Great Tit,0.0,1.0,0.0,0.0,08.04.6930,Wild
47.16870100000000,7.434213000000000,Eurasian Blue Tit,0.0,1.0,0.0,0.0,07.01.6234,Wild
46.985347000000,7.728503000000000,Eurasian Magpie,0.0,,,0.0,01.07.7059,Wild
47.30340400000000,8.067639000000000,Turkey,0.0,1.0,0.0,0.0,13.04.6372,Livestock
47.604542000000002,7.610950000000000,House Sparrow,0.0,1.0,0.0,0.0,02.10.7312,Wild
46.640838000000002,5.970031000000000,House Sparrow,0.0,0.0,1.0,0.0,03.10.6423,Wild
47.629353999999999,9.832948000000000,Chicken,0.0,0.0,0.0,1.0,17.01.7224,Livestock
46.77724200000000,6.418482000000000,Turkey,0.0,0.0,0.0,1.0,07.03.6463,Livestock
47.555692000000001,6.757317000000000,Eurasian Blue Tit,0.0,0.0,1.0,0.0,07.11.6401,Wild
46.05873500000000,6.4486860000000004,Chicken,0.0,0.0,0.0,1.0,18.10.6996,Livestock
46.535210999999997,10.01478700000000,Chicken,0.0,1.0,0.0,0.0,18.08.6718,Livestock
46.75421900000000,10.315859000000000,European Robin,0.0,1.0,0.0,0.0,16.02.7104,Wild
46.544063999999999,7.456163000000000,Goose,0.0,,,0.0,02.01.6956,Livestock
47.426986999999997,9.481077000000001,European Robin,1.0,0.0,0.0,0.0,31.03.6199,Wild
47.73698500000000,6.421136000000000,Goose,0.0,0.0,0.0,0.0,25.08.6045,Livestock
46.21206900000000,10.189448000000001,Goose,0.0,0.0,0.0,1.0,27.03.6852,Livestock
46.54403200000000,8.733350000000000,Duck,0.0,0.0,1.0,0.0,22.03.7105,Livestock
46.444602000000003,9.32546300000000,Turkey,0.0,0.0,0.0,1.0,29.07.6073,Livestock
46.655358000000000,7.6824190000000003,Great Tit,0.0,0.0,1.0,0.0,04.01.6372,Wild
46.563572000000001,6.616311000000000,Chicken,,0.0,,0.0,07.02.6560,Livestock
46.61065500000000,9.531696000000000,Great Tit,0.0,0.0,0.0,0.0,03.07.7295,Wild
46.12038300000000,9.921839000000000,Chicken,0.0,1.0,0.0,0.0,20.12.6782,Livestock
46.95326200000000,8.510139000000001,Turkey,0.0,1.0,0.0,0.0,19.04.5978,Livestock
45.849257000000001,10.316119000000000,Goose,0.0,0.0,0.0,1.0,23.01.6128,Livestock
46.28767700000000,8.939790000000000,European Robin,0.0,1.0,0.0,0.0,26.09.7214,Wild
47.08433700000000,9.169760000000000,Common Chaffinch,1.0,0.0,0.0,0.0,08.05.7138,Wild
45.939143000000001,6.227599000000000,Goose,0.0,1.0,0.0,0.0,24.12.6060,Livestock
46.91620200000000,8.791069000000000,Common Chaffinch,0.0,0.0,0.0,1.0,09.02.6655,Wild
46.89836000000000,7.178239000000000,European Robin,0.0,0.0,0.0,,01.03.6201,Wild
47.31083000000000,9.496722999999999,Goose,0.0,0.0,0.0,,11.11.6942,Livestock
46.64196100000000,6.777814000000000,Eurasian Magpie,0.0,1.0,0.0,0.0,29.01.6882,Wild
47.73698700000000,10.224707000000000,European Robin,0.0,0.0,1.0,0.0,14.02.7291,Wild
46.83789700000000,10.039358999999999,European Robin,,0.0,0.0,0.0,14.11.6453,Wild
45.86725300000000,9.867416000000000,Eurasian Magpie,0.0,1.0,0.0,0.0,04.09.6543,Wild
46.22904400000000,9.578843000000001,House Sparrow,0.0,,,0.0,08.02.5999,Wild
46.33211800000000,7.254974000000000,House Sparrow,,,0.0,0.0,18.02.7340,Wild
46.621403000000001,7.796191000000000,House Sparrow,0.0,0.0,0.0,1.0,26.01.7371,Wild
47.354019999999998,10.008355999999999,Common Chaffinch,0.0,0.0,0.0,1.0,13.11.6171,Wild
46.32857900000000,6.449554000000000,Blackbird,0.0,0.0,1.0,0.0,29.01.6905,Wild
46.93273200000000,10.485614999999999,Duck,0.0,1.0,0.0,0.0,01.09.6330,Livestock
46.60435800000000,6.554732000000000,Blackbird,0.0,0.0,0.0,,12.07.6061,Wild
47.10201200000000,8.317454000000000,Chicken,0.0,1.0,0.0,0.0,07.06.6785,Livestock
46.28406900000000,10.109852000000000,Barn Swallow,0.0,1.0,0.0,0.0,17.02.6989,Wild
47.27484500000000,8.098541000000001,Barn Swallow,0.0,,,0.0,15.07.6671,Wild
47.623724000000003,9.620457999999999,European Robin,0.0,0.0,1.0,0.0,26.04.6873,Wild
47.29063400000000,8.7127040000000,House Sparrow,0.0,1.0,0.0,0.0,10.03.7378,Wild
46.870485000000002,10.220839000000000,Great Tit,,0.0,0.0,0.0,30.12.6181,Wild
47.415537000000000,9.46348100000000,House Sparrow,,,,,17.11.6689,Wild
47.763814000000004,6.59565700000000,Chicken,0.0,0.0,1.0,0.0,25.10.6602,Livestock
46.31105500000000,6.105686000000000,Goose,0.0,,,0.0,22.10.6202,Livestock
47.05629200000000,9.972020000000001,Goose,1.0,0.0,0.0,0.0,06.02.6045,Livestock
47.218705999999997,9.661006000000000,Common Chaffinch,0.0,0.0,0.0,0.0,24.03.7341,Wild
46.04480600000000,10.393053999999999,Turkey,0.0,0.0,0.0,1.0,28.11.6439,Livestock
46.406553000000002,10.23930200000000,Barn Swallow,1.0,0.0,0.0,0.0,16.01.6896,Wild
46.29069500000000,7.757758000000000,Common Chaffinch,,,0.0,0.0,15.06.6978,Wild
46.46718400000000,7.078112000000000,Common Chaffinch,0.0,,0.0,0.0,18.09.6834,Wild
47.29858200000000,8.92326400000000,Eurasian Magpie,0.0,1.0,0.0,0.0,12.07.6061,Wild
46.4916200000000,7.637907000000000,Turkey,1.0,0.0,0.0,0.0,31.12.7352,Livestock
47.31272000000000,8.032833000000000,Duck,,,,0.0,27.09.7332,Livestock
46.49796300000000,6.767468000000000,Turkey,0.0,1.0,0.0,0.0,31.03.6012,Livestock
47.78436800000000,8.798507000000001,Eurasian Magpie,0.0,0.0,1.0,0.0,16.02.6730,Wild
46.934367999999999,9.430007000000000,Goose,0.0,0.0,0.0,1.0,17.06.6020,Livestock
47.3648200000000,8.423211000000000,Common Chaffinch,0.0,0.0,1.0,0.0,28.06.6308,Wild
46.50523900000000,7.903554000000000,Eurasian Magpie,0.0,0.0,0.0,1.0,26.05.6402,Wild
46.25610200000000,7.023824000000000,Goose,0.0,1.0,0.0,0.0,29.03.6104,Livestock
46.584884000000002,9.412133000000001,Chicken,0.0,1.0,0.0,0.0,24.12.7159,Livestock
46.37223600000000,7.5130420000000004,Chicken,0.0,0.0,1.0,0.0,28.08.6655,Livestock
46.69219500000000,7.31147300000000,Goose,0.0,0.0,1.0,0.0,01.07.7036,Livestock
46.07477000000000,7.937262000000000,Common Chaffinch,0.0,,,,13.06.6181,Wild
47.24426800000000,7.069992000000000,Chicken,0.0,0.0,1.0,0.0,18.02.6966,Livestock
45.89888900000000,9.813413000000001,Common Chaffinch,,0.0,,0.0,16.01.7106,Wild
47.59139200000000,8.373544000000001,House Sparrow,0.0,,0.0,,25.11.7069,Wild
46.868321000000002,7.785847000000000,Goose,,0.0,0.0,0.0,20.01.6758,Livestock
47.29845100000000,10.123652000000000,Chicken,,,0.0,,16.10.6619,Livestock
47.05151100000000,6.432630000000000,European Robin,0.0,0.0,1.0,0.0,03.08.6053,Wild
46.42544400000000,7.942941000000000,Goose,0.0,1.0,0.0,0.0,22.10.6366,Livestock
46.43487200000000,8.373948000000000,House Sparrow,0.0,1.0,0.0,0.0,09.10.7223,Wild
47.098528999999999,9.058419000000001,Chicken,,0.0,0.0,,29.12.6250,Livestock
47.07960700000000,6.947352000000000,Turkey,0.0,0.0,0.0,1.0,07.08.6056,Livestock
46.6024840000000,6.857774000000000,Turkey,0.0,0.0,0.0,1.0,12.06.6063,Livestock
46.81828000000000,9.350066999999999,Eurasian Blue Tit,0.0,0.0,1.0,0.0,15.08.6131,Wild
47.643500000000003,7.67350600000000,Great Tit,0.0,0.0,0.0,1.0,27.03.6219,Wild
45.8705170000,9.222033000000000,Common Chaffinch,0.0,,0.0,0.0,16.11.6899,Wild
47.49595600000000,10.16929500000000,Duck,0.0,1.0,0.0,0.0,30.04.6243,Livestock
46.64800300000000,7.270602000000000,Barn Swallow,,0.0,,,10.07.6714,Wild
47.08169500000000,7.412829000000000,European Robin,1.0,0.0,0.0,0.0,08.06.6411,Wild
46.346021000000000,7.295489000000000,Eurasian Magpie,0.0,0.0,0.0,1.0,16.02.7104,Wild
46.29163500000000,10.183342000000000,European Robin,,0.0,,,06.08.6125,Wild
46.21937300000000,9.458050000000000,European Robin,0.0,0.0,0.0,1.0,08.04.7117,Wild
